movie_id,title,title_full,genres_raw
3011,"They Shoot Horses, Don't They?","They Shoot Horses, Don't They? (1969)",Drama
3012,Battling Butler,Battling Butler (1926),Comedy
3013,Bride of Re-Animator,Bride of Re-Animator (1990),Comedy|Horror
3014,Bustin' Loose,Bustin' Loose (1981),Comedy
3015,Coma,Coma (1978),Thriller
3016,Creepshow,Creepshow (1982),Horror
3017,Creepshow 2,Creepshow 2 (1987),Horror
3018,Re-Animator,Re-Animator (1985),Horror
3019,Drugstore Cowboy,Drugstore Cowboy (1989),Crime|Drama
3020,Falling Down,Falling Down (1993),Action|Drama
3021,"Funhouse, The","Funhouse, The (1981)",Horror
3022,"General, The","General, The (1927)",Comedy
3023,My Best Girl,My Best Girl (1927),Comedy|Romance
3024,Piranha,Piranha (1978),Horror|Sci-Fi
3025,Rough Night in Jericho,Rough Night in Jericho (1967),Western
3026,Slaughterhouse,Slaughterhouse (1987),Horror
3027,Slaughterhouse 2,Slaughterhouse 2 (1988),Horror
3028,"Taming of the Shrew, The","Taming of the Shrew, The (1967)",Comedy
3029,Nighthawks,Nighthawks (1981),Action|Drama
3030,Yojimbo,Yojimbo (1961),Comedy|Drama|Western
3031,Repossessed,Repossessed (1990),Comedy
3032,"Omega Man, The","Omega Man, The (1971)",Sci-Fi
3033,Spaceballs,Spaceballs (1987),Comedy|Sci-Fi
3034,Robin Hood,Robin Hood (1973),Animation|Children's
3035,Mister Roberts,Mister Roberts (1955),Comedy|Drama|War
3036,Quest for Fire,Quest for Fire (1981),Adventure
3037,Little Big Man,Little Big Man (1970),Comedy|Drama|Western
3038,"Face in the Crowd, A","Face in the Crowd, A (1957)",Drama
3039,Trading Places,Trading Places (1983),Comedy
3040,Meatballs,Meatballs (1979),Comedy
3041,Meatballs Part II,Meatballs Part II (1984),Comedy
3042,Meatballs III,Meatballs III (1987),Comedy
3043,Meatballs 4,Meatballs 4 (1992),Comedy
3044,Dead Again,Dead Again (1991),Mystery|Romance|Thriller
3045,Peter's Friends,Peter's Friends (1992),Comedy|Drama
3046,"Incredibly True Adventure of Two Girls in Love, The","Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
3047,Experience Preferred... But Not Essential,Experience Preferred... But Not Essential (1982),Drama
3048,Under the Rainbow,Under the Rainbow (1981),Comedy
3049,How I Won the War,How I Won the War (1967),Comedy|War
3050,Light It Up,Light It Up (1999),Drama
3051,Anywhere But Here,Anywhere But Here (1999),Drama
3052,Dogma,Dogma (1999),Comedy
3053,"Messenger: The Story of Joan of Arc, The","Messenger: The Story of Joan of Arc, The (1999)",Drama|War
3054,Pokmon: The First Movie,Pokmon: The First Movie (1998),Animation|Children's
3055,Felicia's Journey,Felicia's Journey (1999),Thriller
3056,Oxygen,Oxygen (1999),Thriller
3057,Where's Marlowe?,Where's Marlowe? (1999),Comedy
3058,"Ape, The","Ape, The (1940)",Horror|Sci-Fi
3059,British Intelligence,British Intelligence (1940),Drama
3060,"Commitments, The","Commitments, The (1991)",Comedy|Drama
3061,Holiday Inn,Holiday Inn (1942),Comedy|Musical
3062,"Longest Day, The","Longest Day, The (1962)",Action|Drama|War
3063,Poison Ivy,Poison Ivy (1992),Thriller
3064,Poison Ivy: New Seduction,Poison Ivy: New Seduction (1997),Thriller
3065,Ten Benny,Ten Benny (1997),Drama
3066,Tora! Tora! Tora!,Tora! Tora! Tora! (1970),War
3067,Women on the Verge of a Nervous Breakdown,Women on the Verge of a Nervous Breakdown (1988),Comedy|Drama
3068,"Verdict, The","Verdict, The (1982)",Drama
3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The","Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
3070,"Adventures of Buckaroo Bonzai Across the 8th Dimension, The","Adventures of Buckaroo Bonzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
3071,Stand and Deliver,Stand and Deliver (1987),Drama
3072,Moonstruck,Moonstruck (1987),Comedy
3073,"Sandpiper, The","Sandpiper, The (1965)",Drama|Romance
3074,Jeremiah Johnson,Jeremiah Johnson (1972),Western
3075,Repulsion,Repulsion (1965),Thriller
3076,Irma la Douce,Irma la Douce (1963),Comedy
3077,42 Up,42 Up (1998),Documentary
3078,Liberty Heights,Liberty Heights (1999),Drama
3079,Mansfield Park,Mansfield Park (1999),Drama
3080,"Goodbye, 20th Century (Zbogum na dvadesetiot vek)","Goodbye, 20th Century (Zbogum na dvadesetiot vek) (1998)",Drama|Sci-Fi
3081,Sleepy Hollow,Sleepy Hollow (1999),Horror|Romance
3082,"World Is Not Enough, The","World Is Not Enough, The (1999)",Action|Thriller
3083,All About My Mother (Todo Sobre Mi Madre),All About My Mother (Todo Sobre Mi Madre) (1999),Comedy|Drama
3084,Home Page,Home Page (1999),Documentary
3085,"Living Dead Girl, The (La Morte Vivante)","Living Dead Girl, The (La Morte Vivante) (1982)",Horror
3086,March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland),March of the Wooden Soldiers (a.k.a. Laurel & Hardy in Toyland) (1934),Comedy
3087,Scrooged,Scrooged (1988),Comedy
3088,Harvey,Harvey (1950),Comedy
3089,"Bicycle Thief, The (Ladri di biciclette)","Bicycle Thief, The (Ladri di biciclette) (1948)",Drama
3090,Matewan,Matewan (1987),Drama
3091,Kagemusha,Kagemusha (1980),Drama|War
3092,Chushingura,Chushingura (1962),Drama
3093,McCabe & Mrs. Miller,McCabe & Mrs. Miller (1971),Drama|Western
3094,Maurice,Maurice (1987),Drama|Romance
3095,"Grapes of Wrath, The","Grapes of Wrath, The (1940)",Drama
3096,My Man Godfrey,My Man Godfrey (1957),Comedy
3097,"Shop Around the Corner, The","Shop Around the Corner, The (1940)",Comedy|Romance
3098,"Natural, The","Natural, The (1984)",Drama
3099,Shampoo,Shampoo (1975),Comedy|Romance
3100,"River Runs Through It, A","River Runs Through It, A (1992)",Drama
3101,Fatal Attraction,Fatal Attraction (1987),Thriller
3102,Jagged Edge,Jagged Edge (1985),Thriller
3103,Stanley & Iris,Stanley & Iris (1990),Drama|Romance
3104,Midnight Run,Midnight Run (1988),Action|Adventure|Comedy|Crime
3105,Awakenings,Awakenings (1990),Drama
3106,Come See the Paradise,Come See the Paradise (1990),Drama|Romance
3107,Backdraft,Backdraft (1991),Action|Drama
3108,"Fisher King, The","Fisher King, The (1991)",Comedy|Drama|Romance
3109,"River, The","River, The (1984)",Drama
3110,Country,Country (1984),Drama
3111,Places in the Heart,Places in the Heart (1984),Drama
3112,'Night Mother,'Night Mother (1986),Drama
3113,End of Days,End of Days (1999),Action|Thriller
3114,Toy Story 2,Toy Story 2 (1999),Animation|Children's|Comedy
3115,Flawless,Flawless (1999),Drama
3116,Miss Julie,Miss Julie (1999),Drama
3117,Ride with the Devil,Ride with the Devil (1999),Drama|Romance|War
3118,Tumbleweeds,Tumbleweeds (1999),Drama
3119,Bay of Blood (Reazione a catena),Bay of Blood (Reazione a catena) (1971),Horror
3120,"Distinguished Gentleman, The","Distinguished Gentleman, The (1992)",Comedy
3121,"Hitch-Hiker, The","Hitch-Hiker, The (1953)",Film-Noir
3122,Santa Fe Trail,Santa Fe Trail (1940),Drama|Romance|Western
3123,Spring Fever USA (a.k.a. Lauderdale),Spring Fever USA (a.k.a. Lauderdale) (1989),Comedy
3124,Agnes Browne,Agnes Browne (1999),Comedy|Drama
3125,"End of the Affair, The","End of the Affair, The (1999)",Drama
3126,"End of the Affair, The","End of the Affair, The (1955)",Drama
3127,Holy Smoke,Holy Smoke (1999),Drama
3128,"Map of the World, A","Map of the World, A (1999)",Drama
3129,Sweet and Lowdown,Sweet and Lowdown (1999),Comedy|Drama
3130,Bonfire of the Vanities,Bonfire of the Vanities (1990),Comedy
3131,Broadway Damage,Broadway Damage (1997),Comedy
3132,Daddy Long Legs,Daddy Long Legs (1919),Comedy
3133,Go West,Go West (1925),Comedy
3134,"Grand Illusion (Grande illusion, La)","Grand Illusion (Grande illusion, La) (1937)",Drama|War
3135,"Great Santini, The","Great Santini, The (1979)",Drama
3136,"James Dean Story, The","James Dean Story, The (1957)",Documentary
3137,"Sea Wolves, The","Sea Wolves, The (1980)",Action|War
3138,Stealing Home,Stealing Home (1988),Drama
3139,Tarzan the Fearless,Tarzan the Fearless (1933),Action|Adventure
3140,"Three Ages, The","Three Ages, The (1923)",Comedy
3141,"Two Jakes, The","Two Jakes, The (1990)",Drama
3142,U2: Rattle and Hum,U2: Rattle and Hum (1988),Documentary|Musical
3143,Hell in the Pacific,Hell in the Pacific (1968),Drama|War
3144,"Glass Bottom Boat, The","Glass Bottom Boat, The (1966)",Comedy|Romance
3145,"Cradle Will Rock, The","Cradle Will Rock, The (1999)",Drama
3146,Deuce Bigalow: Male Gigolo,Deuce Bigalow: Male Gigolo (1999),Comedy
3147,"Green Mile, The","Green Mile, The (1999)",Drama|Thriller
3148,"Cider House Rules, The","Cider House Rules, The (1999)",Drama
3149,Diamonds,Diamonds (1999),Mystery
3150,"War Zone, The","War Zone, The (1999)",Drama
3151,"Bat Whispers, The","Bat Whispers, The (1930)",Crime|Drama|Mystery
3152,"Last Picture Show, The","Last Picture Show, The (1971)",Drama
3153,"7th Voyage of Sinbad, The","7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
3154,Blood on the Sun,Blood on the Sun (1945),Drama|War
3155,Anna and the King,Anna and the King (1999),Drama|Romance
3156,Bicentennial Man,Bicentennial Man (1999),Comedy|Drama|Sci-Fi
3157,Stuart Little,Stuart Little (1999),Children's|Comedy
3158,"Emperor and the Assassin, The (Jing ke ci qin wang)","Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
3159,Fantasia 2000,Fantasia 2000 (1999),Animation|Children's|Musical
3160,Magnolia,Magnolia (1999),Drama
3161,Onegin,Onegin (1999),Drama
3162,Simpatico,Simpatico (1999),Comedy|Drama
3163,Topsy-Turvy,Topsy-Turvy (1999),Drama
3164,"Alley Cats, The","Alley Cats, The (1968)",Drama
3165,Boiling Point,Boiling Point (1993),Action|Drama
3166,Brenda Starr,Brenda Starr (1989),Adventure
3167,Carnal Knowledge,Carnal Knowledge (1971),Drama
3168,Easy Rider,Easy Rider (1969),Adventure|Drama
3169,"Falcon and the Snowman, The","Falcon and the Snowman, The (1984)",Drama
3170,Hi-Yo Silver,Hi-Yo Silver (1940),Western
3171,Room at the Top,Room at the Top (1959),Drama
3172,Ulysses (Ulisse),Ulysses (Ulisse) (1954),Adventure
3173,Any Given Sunday,Any Given Sunday (1999),Drama
3174,Man on the Moon,Man on the Moon (1999),Comedy|Drama
3175,Galaxy Quest,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
3176,"Talented Mr. Ripley, The","Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
3177,Next Friday,Next Friday (1999),Comedy
3178,"Hurricane, The","Hurricane, The (1999)",Drama
3179,Angela's Ashes,Angela's Ashes (1999),Drama
3180,Play it to the Bone,Play it to the Bone (1999),Comedy|Drama
3181,Titus,Titus (1999),Drama
3182,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr.,Mr. Death: The Rise and Fall of Fred A. Leuchter Jr. (1999),Documentary
3183,"Third Miracle, The","Third Miracle, The (1999)",Drama
3184,Montana,Montana (1998),Action|Comedy|Crime|Drama
3185,Snow Falling on Cedars,Snow Falling on Cedars (1999),Drama
3186,"Girl, Interrupted","Girl, Interrupted (1999)",Drama
3187,Trans,Trans (1998),Drama
3188,"Life and Times of Hank Greenberg, The","Life and Times of Hank Greenberg, The (1998)",Documentary
3189,My Dog Skip,My Dog Skip (1999),Comedy
3190,Supernova,Supernova (2000),Adventure|Sci-Fi
3191,"Quarry, The","Quarry, The (1998)",Drama
3192,"Terrorist, The (Malli)","Terrorist, The (Malli) (1998)",Drama
3193,Creature,Creature (1999),Documentary
3194,"Way We Were, The","Way We Were, The (1973)",Drama
3195,Tess of the Storm Country,Tess of the Storm Country (1922),Drama
3196,Stalag 17,Stalag 17 (1953),Drama|War
3197,"Presidio, The","Presidio, The (1988)",Action
3198,Papillon,Papillon (1973),Drama
3199,Pal Joey,Pal Joey (1957),Comedy|Musical|Romance
3200,"Last Detail, The","Last Detail, The (1973)",Comedy|Drama
3201,Five Easy Pieces,Five Easy Pieces (1970),Drama
3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen),Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama
3203,Dead Calm,Dead Calm (1989),Thriller
3204,"Boys from Brazil, The","Boys from Brazil, The (1978)",Thriller
3205,Black Sunday (La Maschera Del Demonio),Black Sunday (La Maschera Del Demonio) (1960),Horror
3206,Against All Odds,Against All Odds (1984),Romance
3207,"Snows of Kilimanjaro, The","Snows of Kilimanjaro, The (1952)",Adventure
3208,Loaded Weapon 1,Loaded Weapon 1 (1993),Action|Comedy
3209,"Loves of Carmen, The","Loves of Carmen, The (1948)",Drama
3210,Fast Times at Ridgemont High,Fast Times at Ridgemont High (1982),Comedy
3211,"Cry in the Dark, A","Cry in the Dark, A (1988)",Drama
3212,Born to Win,Born to Win (1971),Drama
3213,Batman: Mask of the Phantasm,Batman: Mask of the Phantasm (1993),Animation|Children's
3214,American Flyers,American Flyers (1985),Drama
3215,Voyage of the Damned,Voyage of the Damned (1976),Drama
3216,Vampyros Lesbos (Las Vampiras),Vampyros Lesbos (Las Vampiras) (1970),Horror
3217,"Star Is Born, A","Star Is Born, A (1937)",Drama
3218,Poison,Poison (1991),Drama
3219,Pacific Heights,Pacific Heights (1990),Thriller
3220,Night Tide,Night Tide (1961),Drama
3221,"Draughtsman's Contract, The","Draughtsman's Contract, The (1982)",Drama
3222,Carmen,Carmen (1984),Drama
3223,"Zed & Two Noughts, A","Zed & Two Noughts, A (1985)",Drama
3224,Woman in the Dunes (Suna no onna),Woman in the Dunes (Suna no onna) (1964),Drama
3225,Down to You,Down to You (2000),Comedy|Romance
3226,Hellhounds on My Trail,Hellhounds on My Trail (1999),Documentary
3227,"Not Love, Just Frenzy (Ms que amor, frenes)","Not Love, Just Frenzy (Ms que amor, frenes) (1996)",Comedy|Drama|Thriller
3228,Wirey Spindell,Wirey Spindell (1999),Comedy
3229,Another Man's Poison,Another Man's Poison (1952),Crime|Drama
3230,"Odessa File, The","Odessa File, The (1974)",Thriller
3231,"Saphead, The","Saphead, The (1920)",Comedy
3232,Seven Chances,Seven Chances (1925),Comedy
3233,Smashing Time,Smashing Time (1967),Comedy
3234,Train Ride to Hollywood,Train Ride to Hollywood (1978),Comedy
3235,Where the Buffalo Roam,Where the Buffalo Roam (1980),Comedy
3236,Zachariah,Zachariah (1971),Western
3237,Kestrel's Eye (Falkens ga),Kestrel's Eye (Falkens ga) (1998),Documentary
3238,Eye of the Beholder,Eye of the Beholder (1999),Thriller
3239,Isn't She Great?,Isn't She Great? (2000),Comedy
3240,"Big Tease, The","Big Tease, The (1999)",Comedy
3241,"Cup, The (Phrpa)","Cup, The (Phrpa) (1999)",Comedy
3242,Santitos,Santitos (1997),Comedy
3243,Encino Man,Encino Man (1992),Comedy
3244,"Goodbye Girl, The","Goodbye Girl, The (1977)",Comedy|Romance
3245,I Am Cuba (Soy Cuba/Ya Kuba),I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
3246,Malcolm X,Malcolm X (1992),Drama
3247,Sister Act,Sister Act (1992),Comedy|Crime
3248,Sister Act 2: Back in the Habit,Sister Act 2: Back in the Habit (1993),Comedy
3249,"Hand That Rocks the Cradle, The","Hand That Rocks the Cradle, The (1992)",Thriller
3250,Alive,Alive (1993),Drama
3251,Agnes of God,Agnes of God (1985),Drama|Mystery
3252,Scent of a Woman,Scent of a Woman (1992),Drama
3253,Wayne's World,Wayne's World (1992),Comedy
3254,Wayne's World 2,Wayne's World 2 (1993),Comedy
3255,"League of Their Own, A","League of Their Own, A (1992)",Comedy|Drama
3256,Patriot Games,Patriot Games (1992),Action|Thriller
3257,"Bodyguard, The","Bodyguard, The (1992)",Action|Drama|Romance|Thriller
3258,Death Becomes Her,Death Becomes Her (1992),Comedy
3259,Far and Away,Far and Away (1992),Drama|Romance
3260,Howards End,Howards End (1992),Drama
3261,Singles,Singles (1992),Comedy|Drama|Romance
3262,Twin Peaks: Fire Walk with Me,Twin Peaks: Fire Walk with Me (1992),Drama|Mystery
3263,White Men Can't Jump,White Men Can't Jump (1992),Comedy
3264,Buffy the Vampire Slayer,Buffy the Vampire Slayer (1992),Comedy|Horror
3265,Hard-Boiled (Lashou shentan),Hard-Boiled (Lashou shentan) (1992),Action|Crime
3266,Man Bites Dog (C'est arriv prs de chez vous),Man Bites Dog (C'est arriv prs de chez vous) (1992),Action|Comedy|Crime|Drama
3267,"Mariachi, El","Mariachi, El (1992)",Action|Thriller
3268,Stop! Or My Mom Will Shoot,Stop! Or My Mom Will Shoot (1992),Action|Comedy
3269,Forever Young,Forever Young (1992),Adventure|Romance|Sci-Fi
3270,"Cutting Edge, The","Cutting Edge, The (1992)",Drama
3271,Of Mice and Men,Of Mice and Men (1992),Drama
3272,Bad Lieutenant,Bad Lieutenant (1992),Crime|Drama
3273,Scream 3,Scream 3 (2000),Horror|Mystery|Thriller
3274,Single White Female,Single White Female (1992),Action
3275,"Boondock Saints, The","Boondock Saints, The (1999)",Action|Comedy
3276,Gun Shy,Gun Shy (2000),Comedy
3277,Beloved/Friend (Amigo/Amado),Beloved/Friend (Amigo/Amado) (1999),Drama
3278,Gendernauts,Gendernauts (1999),Documentary
3279,Knockout,Knockout (1999),Action|Adventure
3280,"Baby, The","Baby, The (1973)",Horror
3281,"Brandon Teena Story, The","Brandon Teena Story, The (1998)",Documentary
3282,Different for Girls,Different for Girls (1996),Comedy
3283,Minnie and Moskowitz,Minnie and Moskowitz (1971),Action
3284,They Might Be Giants,They Might Be Giants (1971),Comedy|Romance
3285,"Beach, The","Beach, The (2000)",Adventure|Drama
3286,Snow Day,Snow Day (2000),Comedy
3287,"Tigger Movie, The","Tigger Movie, The (2000)",Animation|Children's
3288,Cotton Mary,Cotton Mary (1999),Drama
3289,Not One Less (Yi ge dou bu neng shao),Not One Less (Yi ge dou bu neng shao) (1999),Drama
3290,Soft Toilet Seats,Soft Toilet Seats (1999),Comedy
3291,Trois,Trois (2000),Thriller
3292,"Big Combo, The","Big Combo, The (1955)",Film-Noir
3293,Conceiving Ada,Conceiving Ada (1997),Drama|Sci-Fi
3294,Eaten Alive,Eaten Alive (1976),Horror
3295,Raining Stones,Raining Stones (1993),Drama
3296,To Sir with Love,To Sir with Love (1967),Drama
3297,With Byrd at the South Pole,With Byrd at the South Pole (1930),Documentary
3298,Boiler Room,Boiler Room (2000),Drama
3299,Hanging Up,Hanging Up (2000),Comedy|Drama
3300,Pitch Black,Pitch Black (2000),Action|Sci-Fi
3301,"Whole Nine Yards, The","Whole Nine Yards, The (2000)",Comedy|Crime
3302,Beautiful People,Beautiful People (1999),Comedy
3303,Black Tar Heroin: The Dark End of the Street,Black Tar Heroin: The Dark End of the Street (1999),Documentary
3304,Blue Collar,Blue Collar (1978),Crime|Drama
3305,Bluebeard,Bluebeard (1944),Film-Noir|Horror
3306,"Circus, The","Circus, The (1928)",Comedy
3307,City Lights,City Lights (1931),Comedy|Drama|Romance
3308,"Flamingo Kid, The","Flamingo Kid, The (1984)",Comedy|Drama
3309,"Dog's Life, A","Dog's Life, A (1920)",Comedy
3310,"Kid, The","Kid, The (1921)",Action
3311,"Man from Laramie, The","Man from Laramie, The (1955)",Western
3312,"McCullochs, The","McCullochs, The (1975)",Drama
3313,Class Reunion,Class Reunion (1982),Comedy
3314,"Big Trees, The","Big Trees, The (1952)",Action|Drama
3315,Happy Go Lovely,Happy Go Lovely (1951),Musical
3316,Reindeer Games,Reindeer Games (2000),Action|Thriller
3317,Wonder Boys,Wonder Boys (2000),Comedy|Drama
3318,Deterrence,Deterrence (1998),Thriller
3319,Judy Berlin,Judy Berlin (1999),Drama
3320,Mifune (Mifunes sidste sang),Mifune (Mifunes sidste sang) (1999),Comedy|Romance
3321,"Waiting Game, The","Waiting Game, The (2000)",Comedy
3322,3 Strikes,3 Strikes (2000),Comedy
3323,Chain of Fools,Chain of Fools (2000),Comedy|Crime
3324,Drowning Mona,Drowning Mona (2000),Comedy
3325,"Next Best Thing, The","Next Best Thing, The (2000)",Comedy|Drama
3326,What Planet Are You From?,What Planet Are You From? (2000),Comedy|Sci-Fi
3327,Beyond the Mat,Beyond the Mat (2000),Documentary
3328,Ghost Dog: The Way of the Samurai,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
3329,"Year My Voice Broke, The","Year My Voice Broke, The (1987)",Drama
3330,Splendor in the Grass,Splendor in the Grass (1961),Drama
3331,My Tutor,My Tutor (1983),Drama
3332,"Legend of Lobo, The","Legend of Lobo, The (1962)",Adventure|Children's
3333,"Killing of Sister George, The","Killing of Sister George, The (1968)",Drama
3334,Key Largo,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
3335,Jail Bait,Jail Bait (1954),Crime|Drama
3336,It Happened Here,It Happened Here (1961),Drama
3337,I'll Never Forget What's 'is Name,I'll Never Forget What's 'is Name (1967),Comedy|Drama
3338,For All Mankind,For All Mankind (1989),Documentary
3339,Cross of Iron,Cross of Iron (1977),War
3340,Bride of the Monster,Bride of the Monster (1956),Horror|Sci-Fi
3341,Born Yesterday,Born Yesterday (1950),Comedy
3342,Birdy,Birdy (1984),Drama|War
3343,And God Created Woman,And God Created Woman (1988),Comedy|Drama|Romance
3344,Blood Feast,Blood Feast (1963),Horror
3345,"Charlie, the Lonesome Cougar","Charlie, the Lonesome Cougar (1967)",Adventure|Children's
3346,Color Me Blood Red,Color Me Blood Red (1965),Horror
3347,Never Cry Wolf,Never Cry Wolf (1983),Drama
3348,"Night Visitor, The","Night Visitor, The (1970)",Crime|Thriller
3349,"Perils of Pauline, The","Perils of Pauline, The (1947)",Comedy
3350,"Raisin in the Sun, A","Raisin in the Sun, A (1961)",Drama
3351,Two Thousand Maniacs!,Two Thousand Maniacs! (1964),Horror
3352,Brown's Requiem,Brown's Requiem (1998),Drama
3353,"Closer You Get, The","Closer You Get, The (2000)",Comedy|Romance
3354,Mission to Mars,Mission to Mars (2000),Sci-Fi
3355,"Ninth Gate, The","Ninth Gate, The (2000)",Thriller
3356,Condo Painting,Condo Painting (2000),Documentary
3357,East-West (Est-ouest),East-West (Est-ouest) (1999),Drama|Romance
3358,Defending Your Life,Defending Your Life (1991),Comedy|Romance
3359,Breaking Away,Breaking Away (1979),Drama
3360,Hoosiers,Hoosiers (1986),Drama
3361,Bull Durham,Bull Durham (1988),Comedy
3362,Dog Day Afternoon,Dog Day Afternoon (1975),Comedy|Crime|Drama
3363,American Graffiti,American Graffiti (1973),Comedy|Drama
3364,"Asphalt Jungle, The","Asphalt Jungle, The (1950)",Crime|Film-Noir
3365,"Searchers, The","Searchers, The (1956)",Western
3366,Where Eagles Dare,Where Eagles Dare (1969),Action|Adventure|War
3367,"Devil's Brigade, The","Devil's Brigade, The (1968)",War
3368,"Big Country, The","Big Country, The (1958)",Romance|Western
3369,Any Number Can Win (Mlodie en sous-sol ),Any Number Can Win (Mlodie en sous-sol ) (1963),Crime
3370,Betrayed,Betrayed (1988),Drama|Thriller
3371,Bound for Glory,Bound for Glory (1976),Drama
3372,"Bridge at Remagen, The","Bridge at Remagen, The (1969)",Action|War
3373,Buck and the Preacher,Buck and the Preacher (1972),Western
3374,Daughters of the Dust,Daughters of the Dust (1992),Drama
3375,Destination Moon,Destination Moon (1950),Sci-Fi
3376,"Fantastic Night, The (La Nuit Fantastique)","Fantastic Night, The (La Nuit Fantastique) (1949)",Romance
3377,Hangmen Also Die,Hangmen Also Die (1943),Drama|War
3378,"Ogre, The (Der Unhold)","Ogre, The (Der Unhold) (1996)",Drama
3379,On the Beach,On the Beach (1959),Drama
3380,Railroaded!,Railroaded! (1947),Film-Noir
3381,Slaves to the Underground,Slaves to the Underground (1997),Comedy|Drama
3382,Song of Freedom,Song of Freedom (1936),Drama
3383,Big Fella,Big Fella (1937),Drama|Musical
3384,"Taking of Pelham One Two Three, The","Taking of Pelham One Two Three, The (1974)",Action
3385,Volunteers,Volunteers (1985),Comedy
3386,JFK,JFK (1991),Drama|Mystery
3387,Who's Harry Crumb?,Who's Harry Crumb? (1989),Comedy
3388,Harry and the Hendersons,Harry and the Hendersons (1987),Comedy
3389,Let's Get Harry,Let's Get Harry (1986),Action|Adventure
3390,Shanghai Surprise,Shanghai Surprise (1986),Adventure
3391,Who's That Girl?,Who's That Girl? (1987),Comedy
3392,She-Devil,She-Devil (1989),Comedy
3393,Date with an Angel,Date with an Angel (1987),Comedy|Fantasy
3394,Blind Date,Blind Date (1987),Comedy|Romance
3395,Nadine,Nadine (1987),Comedy
3396,"Muppet Movie, The","Muppet Movie, The (1979)",Children's|Comedy
3397,"Great Muppet Caper, The","Great Muppet Caper, The (1981)",Children's|Comedy
3398,"Muppets Take Manhattan, The","Muppets Take Manhattan, The (1984)",Children's|Comedy
3399,Sesame Street Presents Follow That Bird,Sesame Street Presents Follow That Bird (1985),Children's|Comedy
3400,We're Back! A Dinosaur's Story,We're Back! A Dinosaur's Story (1993),Animation|Children's
3401,Baby... Secret of the Lost Legend,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
3402,Turtle Diary,Turtle Diary (1985),Drama
3403,Raise the Titanic,Raise the Titanic (1980),Drama|Thriller
3404,Titanic,Titanic (1953),Action|Drama
3405,"Night to Remember, A","Night to Remember, A (1958)",Action|Drama
3406,Captain Horatio Hornblower,Captain Horatio Hornblower (1951),Action|Adventure|War
3407,"Carriers Are Waiting, The (Les Convoyeurs Attendent)","Carriers Are Waiting, The (Les Convoyeurs Attendent) (1999)",Comedy|Drama
3408,Erin Brockovich,Erin Brockovich (2000),Drama
3409,Final Destination,Final Destination (2000),Drama|Thriller
3410,Soft Fruit,Soft Fruit (1999),Comedy|Drama
3411,Babymother,Babymother (1998),Drama
3412,"Bear, The","Bear, The (1988)",Adventure
3413,Impact,Impact (1949),Crime|Drama
3414,Love Is a Many-Splendored Thing,Love Is a Many-Splendored Thing (1955),Romance
3415,"Mirror, The (Zerkalo)","Mirror, The (Zerkalo) (1975)",Drama
3416,"Trial, The (Le Procs)","Trial, The (Le Procs) (1963)",Drama
3417,"Crimson Pirate, The","Crimson Pirate, The (1952)",Adventure|Comedy|Sci-Fi
3418,Thelma & Louise,Thelma & Louise (1991),Action|Drama
3419,Something for Everyone,Something for Everyone (1970),Comedy|Crime
3420,...And Justice for All,...And Justice for All (1979),Drama|Thriller
3421,Animal House,Animal House (1978),Comedy
3422,She's Gotta Have It,She's Gotta Have It (1986),Comedy|Romance
3423,School Daze,School Daze (1988),Drama
3424,Do the Right Thing,Do the Right Thing (1989),Comedy|Drama
3425,Mo' Better Blues,Mo' Better Blues (1990),Drama
3426,Jungle Fever,Jungle Fever (1991),Drama|Romance
3427,Coogan's Bluff,Coogan's Bluff (1968),Crime
3428,"Champ, The","Champ, The (1979)",Drama
3429,Creature Comforts,Creature Comforts (1990),Animation|Comedy
3430,Death Wish,Death Wish (1974),Action|Drama
3431,Death Wish II,Death Wish II (1982),Action|Drama
3432,Death Wish 3,Death Wish 3 (1985),Action|Drama
3433,Death Wish 4: The Crackdown,Death Wish 4: The Crackdown (1987),Action|Drama
3434,Death Wish V: The Face of Death,Death Wish V: The Face of Death (1994),Action|Drama
3435,Double Indemnity,Double Indemnity (1944),Crime|Film-Noir
3436,Dying Young,Dying Young (1991),Drama|Romance
3437,Cool as Ice,Cool as Ice (1991),Drama
3438,Teenage Mutant Ninja Turtles,Teenage Mutant Ninja Turtles (1990),Action|Children's|Fantasy
